review_text,rating,category,subject_id,subject_name,sentiment_class,reputation_index
Срок годности приятно удивлён. Отличный товар.,5,Продукты питания,SUBJ_0001,ГлобалЛайн,2,0.5685
За такие деньги норм. Так себе.,4,Книги,SUBJ_0035,МаксимумШоп,1,0.2116
"Могло быть лучше, дизайн за такие деньги норм.",4,Электроника,SUBJ_0042,ПремиумСток,1,0.0609
"Рекомендую, правда пришло поврежденное.",3,Одежда,SUBJ_0023,ГлобалГрупп,1,0.2783
"Понравилось, удобство отличный сервис.",5,Спорт и отдых,SUBJ_0032,ОптимаМаркет,2,0.8297
Дизайн качество на высоте. Качественный продукт.,4,Спорт и отдых,SUBJ_0009,ТехноМирМаркет,2,0.304
"Топ, быстрая доставка. Однако не впечатлило.",4,Косметика,SUBJ_0036,ЭкспрессЛайн,1,-0.1479
"Есть недостатки, курьер обычное качество.",2,Доставка,SUBJ_0029,МаксимумГрупп,1,0.1331
"Не советую, сломалось через неделю, при этом не идеально но сойдёт.",3,Одежда,SUBJ_0023,ГлобалГрупп,1,0.4474
"Неплохо но, текстура есть и плюсы и минусы.",5,Косметика,SUBJ_0008,ОптимаШоп,2,0.5401
"Прекрасная покупка, качество на высоте. Однако за такие деньги норм.",3,Доставка,SUBJ_0011,ГлобалТрейд,1,0.3977
"Прекрасная покупка, качество на высоте. Но средний уровень.",2,Продукты питания,SUBJ_0017,СтандартТрейд,1,-0.1021
Бывает и лучше. Могло быть лучше.,3,Одежда,SUBJ_0047,СуперСервисСток,1,-0.0184
Брак! весьма деньги не вернули.,2,Бытовая техника,SUBJ_0004,ТехноМирПро,0,-0.2428
"Полное разочарование, завтрак сломалось через неделю.",1,Отель,SUBJ_0039,СуперСервисХаб,0,-0.5349
Нормально. За такие деньги норм.,3,Косметика,SUBJ_0044,ЭкспрессПро,1,0.0855
Деньги на ветер. Но работает идеально.,3,Ресторан,SUBJ_0041,СтандартЦентр,1,0.1651
 приятно удивлён. Супер!,4,Отель,SUBJ_0011,ГлобалТрейд,2,0.4944
Атмосфера буду заказывать ещё. Прекрасная покупка.,3,Ресторан,SUBJ_0026,МаксимумГрупп,1,0.1157
Отвратительно! крайне не соответствует описанию.,2,Продукты питания,SUBJ_0036,ЭкспрессЛайн,0,-0.2006
"Деньги на ветер, деньги не вернули, однако средний уровень.",3,Продукты питания,SUBJ_0010,ЭкспрессГрупп,1,0.1857
Ничего выдающегося. Обычный товар.,4,Косметика,SUBJ_0047,СуперСервисСток,2,0.7794
"Хороший выбор, полностью доволен, при этом не идеально но сойдёт.",2,Отель,SUBJ_0018,ГлобалПро,0,-0.4518
Приемлемо. Ожидал большего.,4,Электроника,SUBJ_0035,МаксимумШоп,1,0.0534
Скорость потерянная посылка. Худшая покупка.,3,Электроника,SUBJ_0018,ГлобалПро,0,-0.4243
 качество на высоте. Понравилось!,5,Электроника,SUBJ_0027,ГлобалТрейд,2,0.6459
"Обычный товар, состав обычное качество.",3,Косметика,SUBJ_0015,ЛюксПро,1,-0.1904
"Плохой товар, обман покупателей, при этом не впечатлило.",2,Продукты питания,SUBJ_0010,ЭкспрессГрупп,0,-0.8283
"Хороший выбор, полностью доволен, правда ничего выдающегося.",5,Доставка,SUBJ_0018,ГлобалПро,2,0.4421
Весьма нет нареканий. Лучшее что покупал!,3,Бытовая техника,SUBJ_0034,ЛюксГрупп,1,0.1396
"Рекомендую, качество на высоте. Однако есть и плюсы и минусы.",2,Доставка,SUBJ_0025,ГлобалМаркет,1,-0.3522
"Замечательно, быстрая доставка, но ожидал большего.",5,Отель,SUBJ_0048,ПремиумСток,2,0.5758
 качество на высоте. Понравилось!,5,Ресторан,SUBJ_0033,СуперСервисЛайн,2,0.3126
"Топ, текстура буду заказывать ещё.",4,Косметика,SUBJ_0008,ОптимаШоп,2,0.1753
Крайне полностью доволен. Качественный продукт!,4,Спорт и отдых,SUBJ_0049,ГлобалМаркет,2,0.8715
"Лучшее что покупал, однако хамское обслуживание.",4,Книги,SUBJ_0040,МегаМаркетХаб,1,-0.0558
Качественный продукт. Однако долгая доставка.,2,Одежда,SUBJ_0023,ГлобалГрупп,1,0.1895
"Прекрасная покупка, превзошло ожидания, хотя бывает и лучше.",3,Спорт и отдых,SUBJ_0028,ГлобалПлюс,2,0.3574
Ожидал большего. На троечку.,2,Спорт и отдых,SUBJ_0030,ГлобалШоп,1,0.3869
Слегка не стоит таких денег. Плохой товар!,1,Бытовая техника,SUBJ_0006,ТехноМирСток,0,-0.7521
Худшая покупка! немного не стоит таких денег.,1,Отель,SUBJ_0034,ЛюксГрупп,0,-0.8901
Весьма приятно удивлён. Топ!,5,Ресторан,SUBJ_0046,ТехноМирГрупп,2,0.7142
Немного обман покупателей. Не рекомендую!,1,Спорт и отдых,SUBJ_0022,СуперСервисТрейд,0,-0.1801
Великолепно! слегка стоит своих денег.,5,Электроника,SUBJ_0027,ГлобалТрейд,2,0.4717
"Полное разочарование, не работает, однако есть и плюсы и минусы.",1,Одежда,SUBJ_0023,ГлобалГрупп,0,0.0649
"Средне, эффект есть и плюсы и минусы.",2,Косметика,SUBJ_0028,ГлобалПлюс,1,0.0641
"Отличный товар, текстура работает идеально.",4,Косметика,SUBJ_0016,МегаМаркетСток,2,0.5755
"Всё отлично, посадка работает идеально.",4,Одежда,SUBJ_0033,СуперСервисЛайн,2,0.52
"Неплохо но, содержание не идеально но сойдёт.",2,Книги,SUBJ_0009,ТехноМирМаркет,1,-0.498
"Могло быть лучше, завтрак есть и плюсы и минусы.",3,Отель,SUBJ_0005,ГлобалСток,1,0.3458
Кошмар! очень не работает.,3,Одежда,SUBJ_0039,СуперСервисХаб,1,0.3865
"Отличный товар, всё как в описании, однако ожидал большего.",5,Спорт и отдых,SUBJ_0049,ГлобалМаркет,2,0.4836
Качественный продукт. Однако долгая доставка.,3,Продукты питания,SUBJ_0038,ТехноМирПро,1,-0.0718
